Coefficient of current liquidity;Quick liquidity ratio;Absolute liquidity ratio;Receivables  turnover ratio;Turnover ratio of funds;Ratio of own and borrowed funds;Ratio of own working capital;Coefficient of autonomy;Degree of solvency in current liabilities;Return on net assets by net profit;Profitability;Profitability of sales;Failure
0,935070585;0,818247911;0,242882031;3,604298909;2,410450167;6,503162448;-0,069437982;0,133277136;5,723902395;0,235618092;0,318998579;0,115850909;0
1,006596073;0,60921522;0,025029727;5,500600554;2,665068724;126,8528333;0,00655285;0,007821493;5,381934535;-0,73956708;0,392784346;0,013373978;1
1,268811576;0,326623553;0,044098962;6,764235887;1,622414264;3,539157235;0,211862161;0,220305485;6,130953915;0,071443007;0,09254581;0,047361447;0
0,966319224;0,613434209;0,084934417;3,153737304;1,786003394;55,24011129;-0,03485471;0,017780904;7,805835532;0,081287045;0,221362042;0,01268439;0
1,091031969;0,981146344;0,829576776;8,573733721;0,983061773;10,88278311;0,083389069;0,084155369;11,48786602;0,430656233;0,552160844;0,109905538;0
2,839329902;0,849610638;0,036773158;9,649391471;2,24819284;1,706406909;0,369364378;0,369493588;2,327888443;0,383331098;0,385292996;0,1217886;1
1,043657627;0,087790845;0,024807459;41,38564038;3,90463737;15,2430221;0,041831368;0,061564898;3,307717978;0,555409937;0,719915935;0,023637421;0
1,002021956;0,824848899;0,064885644;3,042648445;2,418397117;386,9155296;0,0020162;0,002577881;7,186511931;-0,73956708;0,719948018;0,018601007;0
1,484356484;1,081220651;0,315101673;5,259208763;2,515750907;72,08859098;0,001774553;0,013682044;3,619882643;0,315177651;0,40864348;-0,058963784;1
1,243743857;0,308496334;0,001407746;7,351837407;1,777946667;23,37733761;0,041021707;0,041021707;5,126754667;0,307242136;0,392061974;0,008098666;0
1,027075583;1,025539475;0,00664367;12,64735278;12,44444431;33,78558132;0,026360196;0,028747497;0,718734921;0,868900547;1,09883229;0,001903495;0
1,000197458;0,744078929;0,001637442;1,613239386;1,25136816;1501,818871;0,000197419;0,000665416;11,60140918;0,278854254;0,354675653;0,02194472;1
4,198434288;2,621599565;1,006256801;4,455314029;1,973966944;0,162797335;0,76181597;0,859995091;1,445322279;0,064542389;0,108027182;0,100642988;0
1,201674072;0,942239624;0,156853235;2,478581173;1,552916855;4,457307876;0,165671951;0,183240532;7,228345752;-0,095082057;-0,103891881;0,098471441;0
1,86315866;1,079009426;0,340002774;3,726868403;1,3606066;19,11500623;-0,088382531;0,049714128;4,573729012;-1,223723537;-1,223723537;-0,03684877;1
1,391505612;0,815607226;0,009611744;3,265154062;2,039624727;25,21376432;0,036075742;0,038147913;3,853651883;0,36193942;0,455806486;0,125989951;0
0,602391079;0,197774973;0,096588775;12,68051515;2,3640427;1,846091195;-0,82922962;0,351359086;8,079319706;-0,118187219;-0,103304822;-0,044167763;0
1,016934743;0,295329012;0,001672013;3,749611264;1,338737083;38,05721519;0,01627482;0,025603464;10,34994167;0,069936709;0,117088608;0,064850143;0
1,038425345;0,852670364;0,51162427;3,927496762;1,592130877;49,62994879;0,01877088;0,019751156;6,596077901;0,03122268;0,070438366;0,005055545;1
0,97929106;0,464190658;0,356105257;22,78215383;3,029889835;81,6635824;-0,021144686;0,012097226;3,26288622;0,347590782;0,508205307;0,026745512;0
0,96182257;0,344759106;0,110998788;25,08392121;5,441449465;-11,65585018;-0,223482852;-0,093845163;3,713799182;0,493092898;0,635839669;-0,001243713;0
3,104723645;1,919013633;0,085913317;4,293753496;2,074607291;0,026753022;0,62668426;0,973944054;2,180433496;0,008394604;0,007529312;0,082211378;0
1,002618158;1,002614022;0,031639182;10,55485876;10,11232937;298,6695491;0,002611322;0,003337009;2,317715737;0,581840642;0,727609636;1,16E-05;0
1,673289977;1,201074856;0,06655002;2,428364033;1,644008861;31,56854901;0,02039608;0,030704469;8,497809495;0,967841206;1,213212289;0,052871985;0
1,174556483;0,887191702;0,0490608;3,522987169;2,410588268;3,745891085;0,148614806;0,210708586;4,921869946;-0,73956708;0,031250473;0,013616739;0
4,036329597;3,484821196;1,295518639;16,9829664;8,184566049;0,07277985;0,751897887;0,932157702;0,33914761;0,310092419;0,391077377;0,156539404;0
1,024161246;0,422297591;0,102758181;3,263155243;1,171399149;34,41226321;0,023589484;0,028238755;11,36743519;-0,73956708;0,382415254;0,014563132;0
1,212034069;0,383964665;0,02064634;5,087005261;2,226370893;5,031511548;-0,555480075;0,165795919;5,484391305;0,236585895;0,300114487;0,177278139;0
1,133167741;1,130423026;0,756584206;2,739284906;2,388786388;7,192296439;0,117518119;0,122065895;1,608133009;0,332254789;0,415520713;0,009047401;1
0,98958314;0,783404359;0,308096195;2,626310142;1,505418135;5,614506616;-0,107183321;0,151182856;10,70931265;0,656421473;0,796946181;0,120024125;0
1,002544178;0,984383295;0,226533;3,0340544;1,798996279;63,5105824;0,002537722;0,015501333;7,847945024;0,76105678;0,76674938;-0,004388918;0
0,83884967;0,215263559;0,022986049;12,07321808;2,157890007;-8,128271077;-0,198558042;-0,140286472;9,424447397;1,006410256;1,242257571;-0,11772929;0
1,002974623;0,332231395;2,20E-05;5,519144533;2,082615265;284,4125826;0,002965801;0,0035037;9,81906;0,458463677;0,575947167;0,018249;0
0,691959119;0,383103818;0,02105052;5,664878317;2,133002024;0,705212901;-0,445172082;0,586437036;7,122007436;-0,629171028;-0,774734757;-0,560007238;0
1,00407273;0,656377352;0,291728346;3,917103134;1,295019426;59,8448564;0,004053682;0,016435243;6,099702763;-0,193739553;-0,193739553;0,388785278;0
4,004145788;1,846265959;0,096455223;2,406599912;1,032289667;12,57505019;0,049403406;0,073664553;2,709945291;0,113451526;0,134889577;0,091880431;0
0,676437089;0,073507441;0,017249504;88,98967039;6,202561749;-5,607416309;-0,530556588;-0,217041381;2,208282149;2,288114449;2,854397711;-0,02363334;1
1,13408239;0,641341918;0,006802008;2,826524;1,617835006;0,952906354;-0,146898698;0,512057323;8,20819059;0,187651866;0,234920345;0,238195446;0
3,64042983;3,050321674;2,517299694;10,50798109;2,358442033;3,128332181;0,151784582;0,24222857;0,887953039;0,140870422;0,175813697;-0,024235854;0
3,209855233;1,822229354;0,598166347;4,416320379;1,801681826;0,193384382;0,688456768;0,837951803;2,291807613;0,09885686;0,118977129;-0,031100391;0
5,19669989;5,101747467;0,32158852;3,340243074;1,955569328;-3,59891548;-4,255458301;-0,384775884;0,936072814;1,035472317;1,290599053;0,244666557;0
1,013761969;0,958751198;0,497852132;2,923073536;1,668721019;72,46863347;0,013575148;0,013611251;9,05852413;0,022145557;0,031632886;0,023231977;0
1,7409522;1,40477848;0,904113965;1,682286174;0,391975366;1,092773754;0,370014255;0,477834739;18,48975526;0,122926651;0,156504102;0,150913958;0
1,067192312;0,036951076;0,003074146;12,88055049;0,719911426;14,04668129;0,062961766;0,066459838;21,33941805;0,103040745;0,136503749;0,08944745;1
1,291477352;0,438172899;0,316057845;6,772587321;3,374125697;3,425706878;0,225692965;0,225952605;0,869374822;0,008293105;0,017214739;-0,000174277;1
1,119568326;0,655375524;0,111492207;9,828741161;4,217789711;0,493542956;0,098429173;0,669548871;2,850478613;-0,028269463;-0,029221492;-0,007961593;0
0,134508974;0,107432443;0,008441777;36,11138249;26,05255503;26,02795401;-14,5439861;0,036998666;3,36201027;0,119734771;0,001860421;0,047077858;0
2,484602061;2,461980042;0,753936483;7,574661637;5,161432762;8,30139856;-1,061484836;0,107510714;1,100285824;0,657959239;0,927985616;0,158140981;0
0,989582761;0,93629672;0,043930587;3,124595085;2,654335172;-108,3605406;-0,0105269;-0,009314409;5,800528839;0,97355044;-0,128073728;-0,034640572;1
1,038109216;0,614815848;0,027792413;1,55373305;0,798934085;2,119681155;0,010809498;0,320545545;14,80789079;0,060596296;0,075400616;0,02780203;0
1,002526422;0,924891643;0,008422445;0,93520999;0,897349724;307,0860969;0,002521091;0,003245846;10,24396133;0,074936224;0,100765306;0,008451341;1
1,14993172;0,611504143;0,070969388;5,060270035;2,224265431;6,001764047;0,117846948;0,142821151;5,785138039;0,744145285;0,954835864;0,093997673;1
0,275084251;0,162136229;0,003344748;12,36456156;5,353841412;15,28616943;-9,022370314;0,061401793;10,77046712;0,013280698;0,035106175;0,737989606;1
1,002120655;0,941299083;0,00530617;1,076534552;1,028159221;236,4076058;0,002116168;0,004212165;10,87038599;0,155329405;0,20085699;0,037357436;0
1,00889934;0,502372937;0,00759736;2,802881291;1,022448198;67,26651127;0,008814298;0,014648471;13,96232936;0,557775558;0,83960484;0,004807711;0
0,446277533;0,21621263;0,052841135;11,17268894;2,337106913;-10,12778308;-3,078095269;-0,109555559;10,64203572;0,626028035;0,784856643;0,031915597;0
1,016496838;0,766781829;0,222931496;3,216859213;1,570408296;9,414998877;0,016229109;0,096015373;10,86413263;0,193728014;0,242167502;0,040376895;0
0,76256224;0,476233388;0,171194617;0,32554889;0,112731558;252,4883164;-0,813687553;0,003944955;112,0216202;-0,73956708;0,072675382;0,111901911;0
1,070570644;0,739661318;0,224566863;5,316717358;2,533465847;13,79766274;0,065918718;0,06757824;4,521407596;-0,73956708;0,256380249;0,086759431;0
0,855940335;0,855280776;2,32E-05;3,393232159;2,948903326;-8,389928377;-0,168305732;-0,135319309;2,264643805;0,792210316;0,999935225;-0,012461378;1
77,64785602;61,72890884;57,41289001;4,671312052;0,258468228;0,016459933;0,971601352;0,983806609;0,680085154;0,07905094;0,078287347;0,386468485;0
1,096532703;0,58999155;0,25262711;6,563002477;2,109428908;95,38156569;-0,155474211;0,01037543;5,627253728;0,867744338;1,170149385;0,018152078;1
0,907657155;0,838997138;0,271266483;1,597848425;1,094168821;47,19259445;-0,101791704;0,020750076;13,81461697;0,597143036;0,861224234;0,016841748;0
0,689220634;0,354347658;0,016609463;2,167029501;1,123108395;10,30479163;-2,019075955;0,088458047;8,043782325;0,059934349;0,669772704;0,241631236;0
1,057992143;0,412701131;0,007066783;2,673125826;1,091602228;8,355401764;0,053735995;0,106890351;9,534019753;0,062959334;0,070819043;0,095684807;0
1,021879418;0,665874858;0,26191369;5,378022202;1,957726931;46,20158991;0,019001996;0,021185727;6,737172288;0,419510931;0,603819234;0,022030814;0
2,950651388;1,45206796;0,592298326;4,991595467;1,058635088;-3,642875896;-0,538825688;-0,378375693;4,211036623;1,020776616;1,272631586;0,066931513;1
0,499587037;0,1330639;0,010641313;4,976310158;1,585422855;-80,1745041;-1,305226576;-0,012630329;5,47531201;-0,73956708;-2,410685004;0,053270401;0
0,991078353;0,990962613;0,293724076;1,847022953;1,269193824;118,4351145;-0,009001959;0,008372747;18,61435719;0,000656653;0,000820816;-0,00027629;1
0,910612816;0,080418607;0,04404666;27,86951391;1,391051315;-14,26649312;-0,098175739;-0,07537787;10,60295188;0,040913991;0,020982882;0,039063658;0
0,951189716;0,802992029;0,291460266;0,302512249;0,159542259;40,87976553;-0,236313344;0,02387788;16,5457693;0,008035148;0,29230595;0,711334707;0
0,827089609;0,227590312;0,054061105;16,72526163;4,127390254;-70,37690574;-0,209058837;-0,014414018;3,26643341;29,18957974;31,21682355;-0,112808534;1
0,498568309;0,25486875;0,014167828;3,976105075;1,669841886;-2,391539926;-1,706393368;-0,71862832;10,3121944;1,006524303;1,130338964;-0,022320167;1
2,04449823;0,950907194;0,02245423;5,040504381;2,146425715;13,43668253;-0,222058676;0,069267916;2,408859798;1,632297381;-2,137460998;0,033428348;1
3,958467364;3,179265514;0,939585846;7,372514484;3,985257788;0,094548358;0,747376975;0,913620161;0,900599766;-0,084526118;-0,104572182;-0,07092706;0
1,006767538;0,988794679;0,143106746;4,378909219;3,561418137;147,7642138;0,006722047;0,006722047;4,410563983;0,442628893;0,410590302;0,00309122;1
1,020952508;0,949603923;0,753090584;10,01682233;0,595013294;0,170630666;0,02052251;0,854240393;6,002843782;0,03424464;0,037025192;0,048681356;0
1,200680228;0,669566408;0,170969561;10,46573075;4,126189336;4,592674313;0,158093759;0,178805334;2,605815137;-0,330648087;-0,380448545;0,152877648;0
1,628033466;0,675015881;0,462284987;20,77293762;3,508585555;31,0036404;0,030292763;0,031246445;2,037079932;0,275560488;0,357158713;0,021940802;0
1,237144088;0,392012401;0,002100238;3,477289628;1,19471733;16,15905873;-0,045235062;0,058278255;8,554862703;0,179565833;0,227766099;0,046198175;0
1,141303828;0,247215341;0,095795152;4,545217521;0,814085367;6,612883899;0,109667383;0,1313564;17,393261;-0,73956708;0,172226242;-0,031972397;0
2,803167766;0,708773301;0,134639576;10,52213717;1,443050834;2,946519527;-2,69540562;0,253387825;2,272977364;-0,414086706;-0,516198113;-0,159567132;0
1,052755559;0,641778547;0,242102818;5,108879455;1,783604001;12,0122942;0,050106522;0,076850399;7,571142722;0,367150592;0,387895512;0,018665281;0
1,645012856;0,781460034;0,079525992;5,580599091;2,257731928;0,333484971;0,376262008;0,749914713;3,567558944;0,00451716;0,011346675;0,016465145;0
0,470062034;0,444869172;0,00025034;2,532970449;2,178999883;-565,8920254;-1,212690279;-0,00177025;14,37009308;-0,73956708;-0,110091743;1,16E-05;1
0,134748638;0,044549946;0,037618354;26,52567031;1,869683142;-1,834653789;-21,92693523;-1,198101552;53,51686024;0,3486155;0,170923831;-0,432610227;0
1,155352117;0,328437188;6,66E-05;7,421774675;1,320311593;58,6701047;0,016588826;0,016758811;4,746270318;0,621004923;0,623300516;0,044576632;0
1,011234761;0,374726933;0,092517018;7,101645866;2,899421876;33,45397861;0,008364675;0,029024224;4,548262754;0,185000858;0,3467765;0,053979051;1
1,002181873;0,663342008;0,000214404;7,170797591;3,665161935;454,3820439;0,002177123;0,002195958;4,811022905;0,577841452;0,722063037;0,008507357;0
1,283351709;1,283145258;1,080898018;30,10552651;4,121940964;0,150699484;0,204706945;0,869036628;2,718868775;0,368869216;0,449644259;0,591393997;0
1,362785808;1,138512398;0,001866922;4,412189593;3,524223502;2,353299328;0,247599791;0,29821376;2,64877912;0,323101666;0,426347036;0,06382916;1
1,202958376;0,995478893;0,217194948;4,031189629;2,378427251;4,340220541;0,168716042;0,187258184;4,106029848;0,000752608;0,008464532;0,003664957;0
0,158306752;0,066486068;0,031309138;1,863108737;0,446148834;-42,681128;-5,343868547;-0,023991673;113,5210787;7,975051975;9,501816093;-0,102429468;0
17,38788264;17,38684088;12,74321729;0,748178934;0,17595649;4,924516112;-0,159542699;0,168790146;3,586412259;0,031948374;0,041090163;0,765961547;0
1,035655796;0,232357309;0,00715742;3,715804697;0,935116204;122,3821849;-0,015069161;0,008104898;13,20690534;0,339942374;0,781071446;0,071490635;1
2,549625152;0,716970609;0,198111494;4,176698177;2,038243588;23,45917945;-3,907229449;0,040884446;1,806119526;0,210711373;0,422651329;0,351340317;0
5,323015125;3,353079416;2,297764848;6,027119007;1,183176047;-3,240043956;-0,456545162;-0,446420673;1,870003404;1,044314942;1,044306289;0,053982676;1
2,257260931;2,090361998;1,41990674;4,048690813;1,202222294;0,76279684;0,5569852;0,567280345;4,777739806;0,116944502;0,146562252;0,069487269;0
1,193894772;1,019096596;0,123266092;1,694717428;1,069334149;5,156284779;0,151805411;0,16243584;10,13349259;0,295613533;0,467550638;0,166020667;0
1,260703983;0,696152666;0,027338827;5,057131351;3,148723281;1,669646546;0,204504199;0,374581422;2,903152806;-0,050977354;-0,035517558;0,021818073;0
1,015121219;0,451078235;0,037356241;2,443685156;1,005829695;19,0163023;-0,104916935;0,049959284;14,16504001;0,268549906;0,343909495;0,119498611;0
0,701516603;0,389003671;0,101935786;4,161508246;1,6332111;-4,646976938;-0,670149186;-0,274199705;12,31387598;0,396258815;0,509376637;0,035101875;0
1,156003973;1,091859236;0,131421763;2,283318196;1,777874443;30,2737875;-0,063995444;0,03197566;7,364895435;0,112531539;0,16562938;0,012462845;0
3,421073056;2,940162218;1,305929642;3,255588713;1,214019327;0,41181194;0,707694053;0,708309635;2,891608493;0,032444857;0,041119836;0,009482569;0
1,00180367;0,807676596;0,015166227;2,726030247;1,594346316;111,0397767;0,001800423;0,008925402;8,21029684;1;0,188066992;0,017223031;0
1,02397955;1,012250142;0,093220282;5,291450956;4,955938454;41,58696143;0,023417997;0,023481365;2,778249504;0,273291225;1,053631852;0,013452111;0
0,996188814;0,742210379;0,12663803;3,051596013;1,804560057;23,40102557;-0,003825402;0,040981884;8,359435044;1,245530892;1,575101029;0,066861944;0
1,133400172;1,109286972;0,151433804;0,81228616;0,598795273;5,235440209;-0,083340035;0,160373601;15,3281574;-0,58112252;-0,706308484;-0,064645167;0
1,297197028;0,228309863;0,072498381;7,799777798;0,980644334;10,6533698;-0,05268654;0,085812088;9,985431272;0,008975865;0,079196923;0,054983013;0
1,742325404;0,994726064;0,084408027;2,904337664;1,634220717;1,208526879;0,414417992;0,452790505;4,466781012;-0,73956708;0,141295942;0,072046502;0
0,787603904;0,742868544;0,635134086;24,78091183;3,442089959;19,13891025;-0,269673747;0,04965512;4,801449681;0,23918875;0,352025561;0,01953519;0
1,091977938;0,302745793;0,052662546;19,20199639;4,629238846;4,949637524;0,084230582;0,168077466;2,339488917;0,12881839;0,163863932;0,011027432;0
1,50043957;0,692209797;0,040967597;6,532915399;2,824292656;24,27256906;0,003080114;0,039568593;2,955886802;-0,158310149;-0,129347746;0,012298688;1
1,372909945;0,255490263;0,077869699;21,4876534;3,053012509;8,719767709;-0,451612608;0,102883064;3,407906315;0,171846253;0,228201492;0,074012197;0
1,266041013;1,244450782;0,00132044;2,643368946;2,571523073;22,67309926;0,040860039;0,04224204;3,800185326;-0,73956708;0,335646057;0,010470961;0
1,372248225;0,79963023;1,54E-05;7,02024668;3,627623746;3,284574039;0,134270336;0,23339543;2,768067409;0,245183367;0,31588958;0,031679821;0
1,092400402;0,639772347;0,088717777;10,17665839;5,285187915;17,9281768;0,005516396;0,05283129;2,498884551;0,154696133;0,243093923;0,028165086;0
1,411823618;0,803820068;0,55970124;13,30584898;2,873135213;5,704095033;-0,14402531;0,149162563;3,777837496;0,144460363;0,190372791;0,071182172;1
38,57979237;38,56718722;11,91849856;0,269593536;0,180421499;2,273537292;0,249851251;0,305479947;1,658558945;0,039752558;0,050058796;0,442554428;0
0,996074417;0,439941707;0,223988579;10,28704529;2,364563083;10,31341013;-0,023407084;0,088390721;5,879066109;0,27382413;0,350849183;0,064273971;1
1,046368692;0,281281709;0,118707737;27,33087154;4,319231058;2,928082148;-0,026993923;0,254577106;3,03240937;0,229991314;0,313544478;-0,042782963;0
2,711646458;2,4230895;2,220724212;9,346706866;1,012635784;0,561718594;0,630456912;0,640320224;5,339310269;0,519525939;0,649201382;0,260227023;0
6,399299491;5,307233592;1,016674173;5,123509501;2,890261261;0,088723854;0,843322897;0,918506558;0,7354398;0,455421694;0,570798009;0,39276727;1
1,854376736;1,032266283;0,009009345;7,74655155;4,032765041;2,53032697;0,267839779;0,283259882;1,924589036;0,835590757;1,064857718;0,110083903;0
1,063787894;1,059424008;0,024012939;1,744246791;1,626857538;37,06806849;0,025211074;0,026268735;7,710782875;-0,73956708;0,547015723;0,009845726;0
1,382744895;1,269893457;0,368418036;4,551764545;3,126181786;5,445085449;0,139417572;0,155156981;3,028521581;0,367787759;0,464827566;0,052593083;0
1,122501586;0,629264244;0,034133877;2,450969846;1,370069595;-13,43345406;-0,113724658;-0,080428173;7,998050381;1,333255747;1,649156945;0,08290387;0
1,112265204;0,845292988;0,015892276;10,97603888;8,376274155;7,561345372;0,018512746;0,116804072;1,50361383;0,384321071;0,494140813;0,015445187;0
1,122962659;1,122962311;0,024222525;2,424944747;2,379830559;8,101000879;0,10949844;0,109878025;6,160899901;1,517521021;1,897464834;0,119532638;0
5,170752569;5,170731959;0,000302278;5,406486544;2,582871173;202,614906;0,004911232;0,004911232;0,800766137;-0,964155282;0,146084134;0,024177642;1
1,137145302;0,907301835;0,1896553;3,100235009;2,071539203;6,715771115;0,120604906;0,129604674;6,281631971;0,009318163;0,014649946;-0,006975742;1
0,943926459;0,943903997;0,054535296;0,557025005;0,513838008;-20,05455379;-0,059575388;-0,052480893;33,55787197;0,460439316;0,391801248;-0,012464232;1
2,062816291;1,297826595;0,170873965;3,5719539;1,882864591;3,672665511;-0,081249886;0,214010611;3,649494461;0,038524688;0,068991574;0,146926438;0
1,209342547;1,020100632;0,081861818;3,564043426;2,854724461;5,416275199;0,141179525;0,155853338;3,999029091;0,465546399;0,607776555;0,198256653;0
2,109884516;1,957287505;0,804444201;6,541233172;4,291362953;0,592349203;0,525334828;0,628002952;1,338406514;0,570352434;0,713190616;0,117878811;0
1,045995933;0,88462974;0,028950098;1,366664851;1,139503242;20,96674444;0,043973338;0,045523359;11,25092365;0,194735738;0,244599413;0,032894394;0
